symbols	start	end	motif	score	strand
Rplp1	61914664.0	61914683.0	IRF5	3.24444	+
Rplp1	61914146.0	61914165.0	IRF5	1.06667	-
Rplp1	61914154.0	61914165.0	IRF9	13.6444	-
Rplp1	61914885.0	61914899.0	KLF3	13.3889	+
Rplp1	61914888.0	61914896.0	KLF8	13.9111	+
Rplp1	61915307.0	61915320.0	LEF1	12.6458	+
Rplp1	61916253.0	61916263.0	MAX	14.0879	-
Rplp1	61916424.0	61916435.0	MEF2D	14.5222	+
Rplp1	61915381.0	61915389.0	MLX	11.6444	+
Rplp1	61915734.0	61915742.0	MLX	11.9	-
Rplp1	61916247.0	61916261.0	MXI1	14.5604	-
Rplp1	61916254.0	61916263.0	MYC	13.700000000000001	+
Rplp1	61916254.0	61916265.0	MYC	14.1351	-
Rplp1	61915148.0	61915158.0	NR1H2	12.848	+
Rplp1	61915149.0	61915157.0	NR4A1	14.1111	+
Rplp1	61915148.0	61915157.0	NR4A3	15.7111	+
Rplp1	61915696.0	61915710.0	NRF1	12.64	-
Rplp1	61916027.0	61916041.0	NRF1	13.008	-
Rplp1	61915143.0	61915156.0	PPARD	13.6813	+
Rplp1	61915337.0	61915351.0	PRDM15	16.5495	-
Rplp1	61915399.0	61915409.0	RUNX1	12.8571	+
Rplp1	61914443.0	61914452.0	RUNX1	12.868100000000002	-
Rplp1	61914442.0	61914463.0	RXRA	14.6138	+
Rplp1	61914570.0	61914591.0	RXRA	21.2069	+
Rplp1	61914845.0	61914866.0	RXRA	16.7172	+
Rplp1	61915477.0	61915487.0	RXRA	15.2556	-
Rplp1	61916340.0	61916351.0	SOX4	13.5	+
Rplp1	61915963.0	61915981.0	SP1	13.06	-
Rplp1	61916184.0	61916200.0	SP2	12.8111	-
Rplp1	61915426.0	61915433.0	SREBF2	13.95	+
Rplp1	61914648.0	61914686.0	STAT1	14.719447058823526	-
Rplp1	61915514.0	61915523.0	STAT3	14.4615	-
Rplp1	61916078.0	61916089.0	STAT6	13.7802	-
Rplp1	61915310.0	61915321.0	TCF7	12.7222	-
Rplp1	61915733.0	61915742.0	TFE3	13.5	-
Rplp1	61915734.0	61915742.0	TFEB	14.9778	-
Rplp1	61915381.0	61915391.0	USF1	14.5111	+
Rplp1	61915732.0	61915742.0	USF1	14.49445	-
Rplp1	61915381.0	61915393.0	USF2	13.88335	+
Rplp1	61915730.0	61915742.0	USF2	14.7167	-
Rplp1	61915556.0	61915567.0	YY1	13.816	+
Rplp1	61915222.0	61915238.0	ZFP691	14.26	-
Rpph1	50808606.0	50808616.0	ARID3B	13.7556	+
Rpph1	50809102.0	50809110.0	ATF3	10.2967	-
Rpph1	50808792.0	50808806.0	BBX	17.4588	+
Rpph1	50808792.0	50808806.0	BBX	16.5176	-
Rpph1	50809577.0	50809588.0	E2F4	13.0	-
Rpph1	50809224.0	50809236.0	E2F7	8.83333	-
Rpph1	50809261.0	50809271.0	EGR3	13.6333	+
Rpph1	50809102.0	50809109.0	FOSL2	13.3556	-
Rpph1	50807741.0	50807750.0	FOXJ2	15.1444	-
Rpph1	50807929.0	50807941.0	FOXJ3	16.8889	+
Rpph1	50807951.0	50807963.0	FOXJ3	14.7889	+
Rpph1	50807947.0	50807963.0	FOXK1	13.5	-
Rpph1	50807740.0	50807752.0	FOXM1	14.2088	-
Rpph1	50807948.0	50807963.0	FOXO1	18.7473	+
Rpph1	50807735.0	50807762.0	FOXO1	13.92855	-
Rpph1	50807948.0	50807960.0	FOXO3	13.3956	+
Rpph1	50807951.0	50807962.0	FUBP1	13.0	+
Rpph1	50807740.0	50807751.0	FUBP1	12.4066	-
Rpph1	50808439.0	50808454.0	GLIS2	13.7117	-
Rpph1	50808794.0	50808802.0	HBP1	13.5556	+
Rpph1	50808791.0	50808806.0	HBP1	14.955	-
Rpph1	50809662.0	50809681.0	HBP1	16.50455	-
Rpph1	50807774.0	50807787.0	IRF3	12.6508	-
Rpph1	50807943.0	50807965.0	IRF3	14.461549999999999	-
Rpph1	50808316.0	50808331.0	IRF4	13.2333	+
Rpph1	50807931.0	50807947.0	IRF4	14.30555	-
Rpph1	50807949.0	50807975.0	IRF4	15.791344444444443	-
Rpph1	50808880.0	50808889.0	IRF7	13.6	-
Rpph1	50809575.0	50809590.0	KLF7	13.84	+
Rpph1	50809291.0	50809299.0	MAX	10.4889	+
Rpph1	50809290.0	50809300.0	MAX	15.5275	-
Rpph1	50808062.0	50808078.0	MAZ	12.6593	-
Rpph1	50808160.0	50808186.0	MAZ	14.36046	-
Rpph1	50809284.0	50809298.0	MXI1	12.978	-
Rpph1	50809432.0	50809448.0	PLAG1	14.1556	+
Rpph1	50808166.0	50808182.0	PURA	14.2826	-
Rpph1	50807736.0	50807757.0	RREB1	15.2637	-
Rpph1	50808830.0	50808840.0	RUNX1	14.1648	-
Rpph1	50809416.0	50809427.0	SMAD1	14.1978	-
Rpph1	50807742.0	50807758.0	SOX4	14.54	+
Rpph1	50808162.0	50808187.0	SP1	13.82	-
Rpph1	50808167.0	50808186.0	SP3	14.8468	-
Rpph1	50808163.0	50808186.0	SP4	12.2308	-
Rpph1	50807942.0	50807974.0	STAT1	14.509700000000002	+
Rpph1	50807945.0	50807959.0	STAT2	13.368	+
Rpph1	50807953.0	50807965.0	STAT2	12.9722	-
Rpph1	50808456.0	50808465.0	STAT3	14.109900000000001	-
Rpph1	50808520.0	50808534.0	STAT6	14.614500000000001	+
Rpph1	50808521.0	50808535.0	STAT6	14.21882	-
Rpph1	50808475.0	50808494.0	TBP	14.678566666666667	+
Rpph1	50808477.0	50808496.0	TBP	14.678566666666667	-
Rpph1	50808164.0	50808186.0	ZFP281	14.1488	+
Rpph1	50808363.0	50808373.0	ZFP335	13.8571	-
Rpph1	50807537.0	50807549.0	ZFP652	11.8333	-
Rpph1	50809338.0	50809356.0	ZFX	13.3667	-
Rps15	80291204.0	80291212.0	BHLHE40	12.200000000000001	-
Rps15	80292349.0	80292368.0	CTCF	13.1222	+
Rps15	80292224.0	80292236.0	ETV5	12.6484	+
Rps15	80290587.0	80290605.0	FOXJ3	15.888900000000001	-
Rps15	80291471.0	80291483.0	FOXJ3	13.1889	-
Rps15	80290585.0	80290597.0	FOXM1	12.5604	-
Rps15	80290722.0	80290742.0	FOXO1	16.9176	+
Rps15	80290587.0	80290608.0	FOXO1	15.2253	-
Rps15	80291455.0	80291480.0	FOXO1	16.835166666666666	-
Rps15	80291756.0	80291771.0	FOXO1	17.7582	-
Rps15	80290732.0	80290744.0	FOXO3	13.2418	+
Rps15	80290725.0	80290741.0	FUBP1	13.0	+
Rps15	80290594.0	80290605.0	FUBP1	13.0659	-
Rps15	80291456.0	80291477.0	FUBP1	13.0	-
Rps15	80291757.0	80291779.0	FUBP1	14.44505	-
Rps15	80291296.0	80291307.0	GATA3	13.4375	-
Rps15	80292196.0	80292205.0	GFI1	12.8889	-
Rps15	80291503.0	80291518.0	HBP1	18.4324	-
Rps15	80290593.0	80290608.0	IRF4	14.9111	+
Rps15	80291756.0	80291771.0	IRF4	13.4111	+
Rps15	80290893.0	80290912.0	IRF4	15.594425000000001	-
Rps15	80291792.0	80291811.0	IRF5	3.5	-
Rps15	80292909.0	80292923.0	IRF8	14.1429	-
Rps15	80291322.0	80291333.0	KLF4	13.754914285714284	+
Rps15	80292304.0	80292315.0	KLF4	14.564128571428572	-
Rps15	80292303.0	80292318.0	KLF7	14.58	+
Rps15	80291358.0	80291374.0	MAZ	12.6593	+
Rps15	80290825.0	80290841.0	MAZ	12.6593	-
Rps15	80292313.0	80292323.0	MBD2	13.4889	+
Rps15	80292314.0	80292324.0	MBD2	13.4889	-
Rps15	80291204.0	80291211.0	MLXIP	13.7444	-
Rps15	80291203.0	80291211.0	MNT	10.6848	+
Rps15	80290687.0	80290701.0	MXI1	12.8242	-
Rps15	80292909.0	80292920.0	NFAT5	13.3297	-
Rps15	80290892.0	80290912.0	NFYA	12.5238	+
Rps15	80290507.0	80290524.0	NR2F6	14.4889	+
Rps15	80292433.0	80292447.0	NRF1	13.17725	+
Rps15	80292436.0	80292450.0	NRF1	16.9547	-
Rps15	80292255.0	80292269.0	PRDM15	14.0811	+
Rps15	80291316.0	80291336.0	REST	16.022	-
Rps15	80290565.0	80290588.0	RREB1	15.36265	-
Rps15	80291456.0	80291477.0	RREB1	13.8242	-
Rps15	80291375.0	80291396.0	RXRA	21.2069	+
Rps15	80290803.0	80290824.0	RXRA	21.5034	-
Rps15	80290744.0	80290755.0	SMAD1	13.2967	-
Rps15	80292273.0	80292283.0	SMAD2	14.3333	-
Rps15	80290740.0	80290756.0	SMAD3	13.0	+
Rps15	80292274.0	80292283.0	SMAD3	12.7473	-
Rps15	80292274.0	80292282.0	SMAD4	12.5889	-
Rps15	80290596.0	80290612.0	SOX4	14.3	+
Rps15	80292397.0	80292415.0	SP1	14.35	+
Rps15	80292459.0	80292472.0	SP100	13.8108	-
Rps15	80290890.0	80290912.0	STAT1	14.738100000000001	+
Rps15	80292905.0	80292923.0	STAT1	13.3571	+
Rps15	80290591.0	80290609.0	STAT1	16.6032	-
Rps15	80291754.0	80291772.0	STAT1	14.7302	-
Rps15	80290592.0	80290610.0	STAT2	13.09375	+
Rps15	80291476.0	80291488.0	STAT2	13.5625	+
Rps15	80291808.0	80291823.0	TBP	12.7232	+
Rps15	80292098.0	80292113.0	TBP	13.2411	-
Rps15	80291793.0	80291801.0	TCF12	11.5604	-
Rps15	80291793.0	80291801.0	TCF4	10.9862	-
Rps17	81345950.0	81345958.0	CREB1	10.1569	+
Rps17	81346689.0	81346708.0	CTCF	13.5333	+
Rps17	81345444.0	81345454.0	DBP	12.9341	+
Rps17	81345816.0	81345828.0	DDIT3	14.2556	-
Rps17	81345893.0	81345904.0	E2F6	13.6577	-
Rps17	81345144.0	81345156.0	ETV5	12.9341	-
Rps17	81346723.0	81346737.0	FLI1	14.6154	+
Rps17	81346490.0	81346500.0	FOXO1	14.4556	+
Rps17	81346490.0	81346501.0	FOXO3	13.1458	-
Rps17	81344984.0	81344995.0	FUBP1	12.4286	+
Rps17	81346724.0	81346737.0	GABPA	13.89445	+
Rps17	81346189.0	81346205.0	HMBOX1	13.7117	+
Rps17	81345040.0	81345053.0	HSF1	14.5322	+
Rps17	81345040.0	81345053.0	HSF2	13.1371	+
Rps17	81346276.0	81346290.0	IKZF3	13.376	-
Rps17	81346771.0	81346786.0	IRF4	13.9333	-
Rps17	81345001.0	81345015.0	KLF3	13.3889	+
Rps17	81346657.0	81346668.0	KLF4	15.12475714285714	-
Rps17	81346656.0	81346671.0	KLF7	15.44	+
Rps17	81345496.0	81345504.0	MAX	10.4889	+
Rps17	81345905.0	81345918.0	MEF2A	13.6593	+
Rps17	81345907.0	81345918.0	MEF2D	15.3222	+
Rps17	81345496.0	81345507.0	MYC	13.1081	-
Rps17	81345364.0	81345377.0	NFIL3	13.7556	+
Rps17	81345444.0	81345457.0	NFIL3	14.4778	+
Rps17	81345378.0	81345398.0	NFYA	13.119	+
Rps17	81345864.0	81345882.0	NR1H2	-2.21111	+
Rps17	81346637.0	81346651.0	NRF1	14.6155	+
Rps17	81346640.0	81346654.0	NRF1	18.5655	-
Rps17	81346487.0	81346498.0	RORA	12.8556	-
Rps17	81345002.0	81345030.0	RREB1	17.5714	+
Rps17	81344845.0	81344855.0	RUNX1	12.7912	+
Rps17	81345008.0	81345021.0	RUNX3	12.6889	+
Rps17	81345430.0	81345451.0	RXRA	13.3862	-
Rps17	81346975.0	81346996.0	RXRA	14.5862	-
Rps17	81346246.0	81346256.0	SMAD2	13.0333	-
Rps17	81344884.0	81344897.0	SOX12	13.973	+
Rps17	81346656.0	81346674.0	SP1	15.23	-
Rps17	81346656.0	81346672.0	SP2	13.6444	-
Rps17	81346654.0	81346673.0	SP3	16.0721	-
Rps17	81346943.0	81346966.0	SP4	11.8901	+
Rps17	81347144.0	81347173.0	SP4	13.571433333333333	+
Rps17	81346938.0	81346961.0	SP4	11.9451	-
Rps17	81347196.0	81347219.0	SP4	16.1758	-
Rps17	81346764.0	81346782.0	STAT1	13.4365	+
Rps17	81347179.0	81347194.0	TFCP2	14.1889	+
Rps17	81346863.0	81346881.0	ZFX	13.0667	-
Rps23-ps1	37713855.0	37713862.0	AHCTF1	11.9228	+
Rps23-ps1	37714091.0	37714101.0	ARID3B	13.2778	+
Rps23-ps1	37713768.0	37713778.0	ARID5A	13.711099999999998	-
Rps23-ps1	37713800.0	37713809.0	BATF	15.1758	-
Rps23-ps1	37713694.0	37713708.0	BBX	15.0353	-
Rps23-ps1	37714933.0	37714947.0	ELF2	16.2889	+
Rps23-ps1	37713563.0	37713574.0	ELK3	13.9778	+
Rps23-ps1	37714934.0	37714945.0	ELK3	15.1222	+
Rps23-ps1	37714240.0	37714252.0	EPAS1	14.1111	-
Rps23-ps1	37713410.0	37713427.0	ESR1	12.9603	-
Rps23-ps1	37714935.0	37714943.0	ETS1	12.1444	+
Rps23-ps1	37714791.0	37714805.0	FLI1	13.1538	+
Rps23-ps1	37713780.0	37713789.0	FOXJ2	15.1444	+
Rps23-ps1	37714211.0	37714220.0	FOXJ2	13.6556	+
Rps23-ps1	37714433.0	37714458.0	FOXJ2	13.7667	-
Rps23-ps1	37712956.0	37712968.0	FOXJ3	12.9222	+
Rps23-ps1	37713779.0	37713791.0	FOXJ3	13.1222	+
Rps23-ps1	37714450.0	37714462.0	FOXJ3	13.9667	-
Rps23-ps1	37713778.0	37713790.0	FOXM1	14.3516	+
Rps23-ps1	37714436.0	37714460.0	FOXM1	13.956	-
Rps23-ps1	37713780.0	37713795.0	FOXO1	13.0989	+
Rps23-ps1	37714207.0	37714222.0	FOXO1	13.7363	+
Rps23-ps1	37714435.0	37714462.0	FOXO1	13.978025	-
Rps23-ps1	37713779.0	37713790.0	FUBP1	12.7033	+
Rps23-ps1	37714436.0	37714459.0	FUBP1	13.2308	-
Rps23-ps1	37713864.0	37713883.0	HBP1	14.00905	+
Rps23-ps1	37714719.0	37714731.0	HES1	13.3111	-
Rps23-ps1	37714089.0	37714105.0	HOXB4	15.47	-
Rps23-ps1	37714933.0	37714947.0	IKZF3	14.728	+
Rps23-ps1	37715210.0	37715231.0	IRF4	14.801833333333335	+
Rps23-ps1	37713801.0	37713809.0	JUN	13.8	-
Rps23-ps1	37713801.0	37713810.0	JUNB	13.9	-
Rps23-ps1	37713132.0	37713140.0	KLF8	13.9111	+
Rps23-ps1	37713847.0	37713858.0	NFAT5	14.3077	+
Rps23-ps1	37713847.0	37713858.0	NFATC1	14.1171	+
Rps23-ps1	37715175.0	37715190.0	NFATC2	15.192	+
Rps23-ps1	37714282.0	37714296.0	NFE2L2	13.8333	-
Rps23-ps1	37713994.0	37714008.0	NRF1	12.712	-
Rps23-ps1	37713862.0	37713873.0	PHF21A	12.7174	+
Rps23-ps1	37714089.0	37714104.0	POU2F1	14.973	+
Rps23-ps1	37714546.0	37714561.0	POU2F1	13.3063	+
Rps23-ps1	37714511.0	37714527.0	POU6F1	14.89	+
Rps23-ps1	37714546.0	37714562.0	POU6F1	13.99	-
Rps23-ps1	37714953.0	37714969.0	POU6F1	16.31	-
Rps23-ps1	37714441.0	37714462.0	RREB1	11.6374	-
Rps23-ps1	37713173.0	37713186.0	RUNX3	13.6778	-
Rps23-ps1	37714368.0	37714389.0	RXRA	15.131	+
Rps23-ps1	37714198.0	37714214.0	SOX4	14.64	-
Rps23-ps1	37715209.0	37715230.0	STAT1	13.085325	-
Rps23-ps1	37713562.0	37713576.0	STAT3	15.967	-
Rps23-ps1	37714033.0	37714048.0	TBP	12.5982	+
Rps23-ps1	37714033.0	37714048.0	TBP	12.6071	-
Rps23-ps1	37713631.0	37713639.0	TCF12	11.3297	-
Rps23-ps1	37713632.0	37713646.0	TCF3	12.489	-
Rps23-ps1	37713631.0	37713639.0	TCF4	10.8276	-
Rps23-ps1	37714091.0	37714106.0	VAX2	14.39	-
Rps23-ps1	37715004.0	37715014.0	ZFP335	13.5934	-
Rps26	128627800.0	128627807.0	AHCTF1	11.9228	+
Rps26	128628037.0	128628044.0	AHCTF1	11.9228	+
Rps26	128627465.0	128627476.0	AHCTF1	11.9228	-
Rps26	128628303.0	128628312.0	ATF1	5.15294	-
Rps26	128628236.0	128628245.0	ELF1	13.7889	-
Rps26	128628233.0	128628247.0	ELF2	15.7111	-
Rps26	128628235.0	128628246.0	ELK3	13.8	-
Rps26	128627051.0	128627087.0	EPAS1	14.111099999999995	+
Rps26	128627735.0	128627745.0	ESRRA	17.1778	+
Rps26	128626647.0	128626661.0	ETS1	14.3444	+
Rps26	128626648.0	128626658.0	ETS2	13.3778	-
Rps26	128628184.0	128628196.0	ETV5	13.4286	-
Rps26	128626465.0	128626474.0	FOXJ2	15.1444	+
Rps26	128627464.0	128627477.0	FOXJ2	14.6278	+
Rps26	128627799.0	128627808.0	FOXJ2	14.3556	-
Rps26	128626464.0	128626476.0	FOXJ3	15.1667	+
Rps26	128627463.0	128627475.0	FOXJ3	13.4	+
Rps26	128627479.0	128627491.0	FOXJ3	15.0222	+
Rps26	128627459.0	128627479.0	FOXJ3	14.060399999999996	-
Rps26	128627080.0	128627092.0	FOXM1	13.2088	+
Rps26	128627709.0	128627721.0	FOXM1	12.5604	-
Rps26	128626465.0	128626480.0	FOXO1	16.6813	+
Rps26	128627460.0	128627475.0	FOXO1	13.0549	+
Rps26	128626465.0	128626477.0	FOXO3	13.989	+
Rps26	128627082.0	128627094.0	FOXO3	14.4615	+
Rps26	128627083.0	128627094.0	FOXO3	13.0278	-
Rps26	128626468.0	128626479.0	FUBP1	13.978	+
Rps26	128628235.0	128628247.0	GABPA	13.4444	-
Rps26	128627312.0	128627321.0	GFI1	13.2111	+
Rps26	128628233.0	128628247.0	IKZF3	14.528	-
Rps26	128627722.0	128627736.0	IRF1	13.7042	+
Rps26	128627701.0	128627717.0	IRF3	13.6264	+
Rps26	128627696.0	128627711.0	IRF4	16.2333	+
Rps26	128627713.0	128627734.0	IRF4	15.833339999999998	+
Rps26	128626467.0	128626482.0	IRF4	14.9667	-
Rps26	128627454.0	128627469.0	IRF4	13.6889	-
Rps26	128627496.0	128627518.0	IRF4	16.841662499999998	-
Rps26	128627703.0	128627722.0	IRF5	-3.24444	+
Rps26	128628614.0	128628623.0	IRF7	13.0333	+
Rps26	128627700.0	128627714.0	IRF8	14.4945	+
Rps26	128627725.0	128627736.0	IRF9	8.56667	+
Rps26	128626763.0	128626776.0	LEF1	13.4583	+
Rps26	128626669.0	128626685.0	MAZ	14.2088	-
Rps26	128627604.0	128627620.0	MAZ	12.6593	-
Rps26	128626967.0	128626981.0	NFAT5	11.5	-
Rps26	128627736.0	128627746.0	NR1H2	12.888	+
Rps26	128627737.0	128627745.0	NR4A1	14.1111	+
Rps26	128627986.0	128628000.0	PRDM15	13.027	-
Rps26	128626248.0	128626264.0	PURA	13.1196	-
Rps26	128626578.0	128626594.0	PURA	13.0543	-
Rps26	128626444.0	128626454.0	RUNX1	12.8242	+
Rps26	128627724.0	128627745.0	RXRA	17.4138	+
Rps26	128627754.0	128627775.0	RXRA	13.9172	+
Rps26	128626550.0	128626571.0	RXRA	14.7586	-
Rps26	128627582.0	128627603.0	RXRA	20.1931	-
Rps26	128626813.0	128626822.0	RXRB	14.5275	+
Rps26	128626752.0	128626765.0	SP100	12.7387	+
Rps26	128628678.0	128628701.0	SP4	16.4396	+
Rps26	128626472.0	128626490.0	STAT1	12.7063	+
Rps26	128626645.0	128626663.0	STAT1	13.7937	+
Rps26	128626791.0	128626809.0	STAT1	13.0556	+
Rps26	128627453.0	128627471.0	STAT1	13.3492	+
Rps26	128627495.0	128627518.0	STAT1	14.7487	+
Rps26	128627700.0	128627741.0	STAT1	15.126966666666666	-
Rps26	128627718.0	128627736.0	STAT2	14.1354	+
Rps26	128627724.0	128627738.0	STAT2	13.488	-
Rps26	128628029.0	128628042.0	STAT4	13.4111	+
Rps26	128628029.0	128628039.0	STAT4	13.1648	-
Rps26	128628344.0	128628358.0	STAT6	14.86866	-
Rps26	128627460.0	128627475.0	TBP	12.9643	+
Rps26	128627797.0	128627812.0	TBP	13.6875	+
Rps26	128627464.0	128627479.0	TBP	13.4554	-
Rps26	128626766.0	128626777.0	TCF7	16.3222	-
Rps26	128627404.0	128627415.0	TCF7	13.6333	-
Rps26	128627277.0	128627286.0	TFE3	14.2333	+
Rps26	128628119.0	128628132.0	THAP11	20.9009	+
Rps26	128628339.0	128628352.0	THAP11	11.8559	+
Rps26-ps1	107439648.0	107439657.0	BATF	13.6264	+
Rps26-ps1	107441544.0	107441558.0	BBX	12.5471	-
Rps26-ps1	107441358.0	107441367.0	E2F3	13.1333	+
Rps26-ps1	107440608.0	107440620.0	EPAS1	13.6222	-
Rps26-ps1	107439646.0	107439656.0	FOSL2	15.4333	+
Rps26-ps1	107439919.0	107439932.0	FOXJ2	14.83335	-
Rps26-ps1	107439917.0	107439933.0	FOXJ3	16.714300000000005	+
Rps26-ps1	107439917.0	107439933.0	FOXJ3	14.183349999999999	-
Rps26-ps1	107439917.0	107439933.0	FOXK1	13.9222	+
Rps26-ps1	107439910.0	107439934.0	FOXM1	14.6264	-
Rps26-ps1	107439909.0	107439952.0	FOXO1	14.654959999999999	-
Rps26-ps1	107439920.0	107439932.0	FOXO3	14.7253	-
Rps26-ps1	107439921.0	107439929.0	FOXO4	14.7556	-
Rps26-ps1	107439922.0	107439933.0	FUBP1	12.5275	-
Rps26-ps1	107441276.0	107441287.0	HIF1A	13.1333	+
Rps26-ps1	107441220.0	107441233.0	HSF1	14.1988	+
Rps26-ps1	107441220.0	107441233.0	HSF2	14.3314	+
Rps26-ps1	107441526.0	107441537.0	IRF1	14.2667	+
Rps26-ps1	107440860.0	107440874.0	IRF1	14.0382	-
Rps26-ps1	107440859.0	107440872.0	IRF2	12.9556	-
Rps26-ps1	107441481.0	107441497.0	IRF3	12.967	+
Rps26-ps1	107440856.0	107440872.0	IRF3	13.033	-
Rps26-ps1	107440217.0	107440232.0	IRF4	17.9	+
Rps26-ps1	107441506.0	107441535.0	IRF4	16.170373333333334	+
Rps26-ps1	107440856.0	107440881.0	IRF4	15.563	-
Rps26-ps1	107440884.0	107440907.0	IRF4	14.402774999999998	-
Rps26-ps1	107440914.0	107440936.0	IRF4	15.394449999999999	-
Rps26-ps1	107440864.0	107440883.0	IRF5	4.08889	-
Rps26-ps1	107439648.0	107439656.0	JUN	14.3	+
Rps26-ps1	107439647.0	107439657.0	JUND	14.1868	+
Rps26-ps1	107440784.0	107440801.0	MAFK	11.8667	-
Rps26-ps1	107441136.0	107441150.0	MXI1	14.8022	-
Rps26-ps1	107439181.0	107439198.0	NR3C1	14.2174	-
Rps26-ps1	107439176.0	107439184.0	NR4A1	14.0	+
Rps26-ps1	107439176.0	107439184.0	NR4A2	13.0556	+
Rps26-ps1	107439946.0	107439960.0	PBX2	12.9891	-
Rps26-ps1	107440025.0	107440040.0	PKNOX1	14.8462	-
Rps26-ps1	107440858.0	107440871.0	PRDM1	13.21	-
Rps26-ps1	107440449.0	107440464.0	RARG	6.3777800000000004	+
Rps26-ps1	107440954.0	107440969.0	RARG	10.7444	-
Rps26-ps1	107441375.0	107441396.0	RREB1	14.3297	-
Rps26-ps1	107439289.0	107439302.0	RUNX3	15.5222	-
Rps26-ps1	107439461.0	107439471.0	RXRA	13.799999999999999	-
Rps26-ps1	107439604.0	107439622.0	SP1	15.88	-
Rps26-ps1	107439602.0	107439621.0	SP3	16.6847	-
Rps26-ps1	107440855.0	107440879.0	STAT1	16.3373	+
Rps26-ps1	107440881.0	107440905.0	STAT1	15.4881	+
Rps26-ps1	107440913.0	107440938.0	STAT1	13.9603	+
Rps26-ps1	107440215.0	107440233.0	STAT1	14.873	-
Rps26-ps1	107441507.0	107441536.0	STAT1	14.673299999999998	-
Rps26-ps1	107440858.0	107440872.0	STAT2	13.808	+
Rps26-ps1	107441525.0	107441537.0	STAT2	14.8125	+
Rps26-ps1	107440860.0	107440872.0	STAT2	16.4722	-
Rps26-ps1	107441068.0	107441080.0	STAT2	14.2361	-
Rps26-ps1	107441525.0	107441539.0	STAT2	13.8	-
Rps26-ps1	107440129.0	107440143.0	STAT6	14.05564	+
Rps26-ps1	107439755.0	107439765.0	TBP	12.1209	+
Rps26-ps1	107440024.0	107440040.0	TGIF1	15.6154	+
Rps26-ps1	107440025.0	107440040.0	TGIF2	17.033	-
Rps26-ps1	107441492.0	107441505.0	THAP11	11.5676	-
Rps26-ps1	107439606.0	107439621.0	ZFP281	13.112	+
Rps26-ps1	107441381.0	107441390.0	ZFP740	12.6696	+
Rps27rt	114983560.0	114983570.0	ARID3B	12.9333	+
Rps27rt	114983473.0	114983482.0	ATF1	15.0889	+
Rps27rt	114983473.0	114983482.0	ATF1	15.0889	-
Rps27rt	114983473.0	114983481.0	ATF2	13.7889	+
Rps27rt	114983474.0	114983482.0	ATF2	13.7889	-
Rps27rt	114982625.0	114982638.0	BCL6	13.656775	+
Rps27rt	114983408.0	114983421.0	BCL6	13.688899999999999	+
Rps27rt	114983473.0	114983481.0	CREB1	13.0549	+
Rps27rt	114983474.0	114983482.0	CREB1	13.0549	-
Rps27rt	114983471.0	114983481.0	CREM	13.8	+
Rps27rt	114983474.0	114983484.0	CREM	17.1	-
Rps27rt	114983858.0	114983868.0	EGR1	14.2418	+
Rps27rt	114984179.0	114984193.0	ELF2	13.6444	-
Rps27rt	114983262.0	114983298.0	EPAS1	14.111099999999995	+
Rps27rt	114983347.0	114983387.0	EPAS1	14.111099999999995	+
Rps27rt	114983684.0	114983694.0	ESRRA	15.488899999999997	+
Rps27rt	114984118.0	114984134.0	HMBOX1	13.6126	-
Rps27rt	114982828.0	114982835.0	IKZF1	12.0	-
Rps27rt	114984179.0	114984193.0	IKZF3	14.328	-
Rps27rt	114984578.0	114984616.0	IRF4	16.062958333333334	+
Rps27rt	114983873.0	114983890.0	MAFK	13.5889	-
Rps27rt	114984717.0	114984734.0	MAFK	16.5222	-
Rps27rt	114983857.0	114983873.0	MAZ	15.4396	+
Rps27rt	114984666.0	114984682.0	MAZ	12.6593	+
Rps27rt	114983558.0	114983570.0	MEF2C	12.0778	+
Rps27rt	114983650.0	114983665.0	NFATC2	13.016	+
Rps27rt	114983872.0	114983885.0	NFE2	13.0317	+
Rps27rt	114984716.0	114984729.0	NFE2	13.0317	+
Rps27rt	114982632.0	114982649.0	NR3C1	15.1087	+
Rps27rt	114983464.0	114983472.0	NR4A1	14.5889	-
Rps27rt	114983464.0	114983472.0	NR4A2	13.533300000000002	-
Rps27rt	114983557.0	114983568.0	PHF21A	12.7065	+
Rps27rt	114982978.0	114982991.0	POU2F2	16.1	+
Rps27rt	114982978.0	114982991.0	POU2F2	14.76	-
Rps27rt	114984172.0	114984188.0	PURA	14.1957	-
Rps27rt	114983940.0	114983960.0	REST	16.3077	+
Rps27rt	114983713.0	114983734.0	RREB1	12.956	-
Rps27rt	114983956.0	114983966.0	RUNX1	14.1648	-
Rps27rt	114984683.0	114984704.0	RXRA	21.5034	+
Rps27rt	114982673.0	114982689.0	SMAD3	13.9009	+
Rps27rt	114983856.0	114983874.0	SP1	12.7	+
Rps27rt	114984313.0	114984331.0	STAT1	12.9841	-
Rps27rt	114984580.0	114984617.0	STAT1	14.590904999999998	-
Rps27rt	114983037.0	114983047.0	TBP	12.1648	+
Rps27rt	114983242.0	114983257.0	TBP	13.8929	+
Rps27rt	114984389.0	114984399.0	TBP	12.022	+
Rps27rt	114983240.0	114983257.0	TBP	13.3304	-
Rps27rt	114984573.0	114984590.0	TBP	13.54465	-
Rps27rt	114982763.0	114982777.0	TEAD3	13.6703	+
Rps27rt	114983456.0	114983471.0	TGIF1	12.663	-
Rps28	33824090.0	33824097.0	AHCTF1	11.9228	+
